URL to be reported,Category of URL,Report reason,Additional details
https://library.tiktok.com/ads/detail/?ad_id=1863735597650050,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Χαραλάμπους Παναγιώτης (ΕΝΕΡΓΟΙ ΠΟΛΙΤΕΣ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-28; last shown: 2026-04-29 · Advertiser handle: @proeklogikipanagioti · Detected via TikTok Research API ad_id=1863735597650050"
https://library.tiktok.com/ads/detail/?ad_id=1859456188468225,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Αθανασίου Μαριάννα (ΛΑΚΕΔΑΙΜΟΝΙΟΙ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-12; last shown: 2026-03-13 · Advertiser handle: @mariannaathanasiou · Detected via TikTok Research API ad_id=1859456188468225"
https://library.tiktok.com/ads/detail/?ad_id=1865053991695618,Misleading information,Political advertising prohibited by TikTok policy,Candidate: Πατριωτικό Μέτωπο Λακεδαιμόνιοι — youth wing (ΛΑΚΕΔΑΙΜΟΝΙΟΙ) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-05-13; last shown: 2026-05-14 · Advertiser handle: @neolaia.lakedaimonioi · Detected via TikTok Research API ad_id=1865053991695618
https://library.tiktok.com/ads/detail/?ad_id=1846510825147585,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251020; last shown: 20251023 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1846510825147585
https://library.tiktok.com/ads/detail/?ad_id=1846859342180353,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251024; last shown: 20251027 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1846859342180353
https://library.tiktok.com/ads/detail/?ad_id=1847154123210881,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251027; last shown: 20251030 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1847154123210881
https://library.tiktok.com/ads/detail/?ad_id=1847511213952002,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251031; last shown: 20251103 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1847511213952002
https://library.tiktok.com/ads/detail/?ad_id=1848117333866497,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251107; last shown: 20251110 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1848117333866497
https://library.tiktok.com/ads/detail/?ad_id=1849428358732802,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251121; last shown: 20251124 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1849428358732802
https://library.tiktok.com/ads/detail/?ad_id=1849986888283137,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251127; last shown: 20251129 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1849986888283137
https://library.tiktok.com/ads/detail/?ad_id=1850410538135810,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251202; last shown: 20251205 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1850410538135810
https://library.tiktok.com/ads/detail/?ad_id=1850662596243649,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251205; last shown: 20251208 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1850662596243649
https://library.tiktok.com/ads/detail/?ad_id=1851737215376385,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251217; last shown: 20251220 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1851737215376385
https://library.tiktok.com/ads/detail/?ad_id=1852205715308866,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20251222; last shown: 20251225 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1852205715308866
https://library.tiktok.com/ads/detail/?ad_id=1854140683222018,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260112; last shown: 20260116 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1854140683222018
https://library.tiktok.com/ads/detail/?ad_id=1855116705119233,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260123; last shown: 20260125 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1855116705119233
https://library.tiktok.com/ads/detail/?ad_id=1856824392196098,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260211; last shown: 20260214 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1856824392196098
https://library.tiktok.com/ads/detail/?ad_id=1857028431455234,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260213; last shown: 20260216 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1857028431455234
https://library.tiktok.com/ads/detail/?ad_id=1857271006151681,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260216; last shown: 20260219 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1857271006151681
https://library.tiktok.com/ads/detail/?ad_id=1857547870269441,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260219; last shown: 20260222 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1857547870269441
https://library.tiktok.com/ads/detail/?ad_id=1858078819899393,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260225; last shown: 20260228 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1858078819899393
https://library.tiktok.com/ads/detail/?ad_id=1858726974135553,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260304; last shown: 20260308 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1858726974135553
https://library.tiktok.com/ads/detail/?ad_id=1859473477057537,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260312; last shown: 20260315 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1859473477057537
https://library.tiktok.com/ads/detail/?ad_id=1860174556028929,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260320; last shown: 20260323 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1860174556028929
https://library.tiktok.com/ads/detail/?ad_id=1860577851182082,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260324; last shown: 20260326 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1860577851182082
https://library.tiktok.com/ads/detail/?ad_id=1861281399967746,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260401; last shown: 20260403 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1861281399967746
https://library.tiktok.com/ads/detail/?ad_id=1861671530684481,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260405; last shown: 20260409 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1861671530684481
https://library.tiktok.com/ads/detail/?ad_id=1862878715414722,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260419; last shown: 20260422 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1862878715414722
https://library.tiktok.com/ads/detail/?ad_id=1863376245328130,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260424; last shown: 20260427 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1863376245328130
https://library.tiktok.com/ads/detail/?ad_id=1864461764596737,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: Νέα Δυναμική · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 20260506; last shown: 20260509 · Advertiser handle: @neadynami · Detected via TikTok Research API ad_id=1864461764596737
https://library.tiktok.com/ads/detail/?ad_id=1855834767239682,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μοδέστου Χρίστος (ΟΙΚΟΛΟΓΟΙ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-01-31; last shown: 2026-02-01 · Advertiser handle: @modecristo · Detected via TikTok Research API ad_id=1855834767239682"
https://library.tiktok.com/ads/detail/?ad_id=1856552956733441,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μοδέστου Χρίστος (ΟΙΚΟΛΟΓΟΙ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-08; last shown: 2026-02-09 · Advertiser handle: @modecristo · Detected via TikTok Research API ad_id=1856552956733441"
https://library.tiktok.com/ads/detail/?ad_id=1852375836164097,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παπαβασιλείου Σταμάτης (ΟΙΚΟΛΟΓΟΙ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2025-12-24; last shown: 2025-12-25 · Advertiser handle: @stamos.papavasili · Detected via TikTok Research API ad_id=1852375836164097"
https://library.tiktok.com/ads/detail/?ad_id=1857129112882433,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παπαβασιλείου Σταμάτης (ΟΙΚΟΛΟΓΟΙ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-14; last shown: 2026-02-15 · Advertiser handle: @stamos.papavasili · Detected via TikTok Research API ad_id=1857129112882433"
https://library.tiktok.com/ads/detail/?ad_id=1858927487435777,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Πετρίδου Στέλλα (ΟΙΚΟΛΟΓΟΙ, Λευκωσία) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-06; last shown: 2026-03-07 · Advertiser handle: @stellapetridou5 · Detected via TikTok Research API ad_id=1858927487435777"
https://library.tiktok.com/ads/detail/?ad_id=1856417732429826,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-06; last shown: 2026-02-08 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1856417732429826
https://library.tiktok.com/ads/detail/?ad_id=1856417114147842,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-06; last shown: 2026-02-07 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1856417114147842
https://library.tiktok.com/ads/detail/?ad_id=1856511057768577,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-07; last shown: 2026-02-09 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1856511057768577
https://library.tiktok.com/ads/detail/?ad_id=1856569576393986,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-08; last shown: 2026-02-10 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1856569576393986
https://library.tiktok.com/ads/detail/?ad_id=1857952217949506,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-23; last shown: 2026-02-24 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1857952217949506
https://library.tiktok.com/ads/detail/?ad_id=1858045563253762,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-24; last shown: 2026-02-25 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1858045563253762
https://library.tiktok.com/ads/detail/?ad_id=1858037332808962,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-24; last shown: 2026-02-25 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1858037332808962
https://library.tiktok.com/ads/detail/?ad_id=1858080375905921,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-25; last shown: 2026-02-27 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1858080375905921
https://library.tiktok.com/ads/detail/?ad_id=1858352574275586,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-28; last shown: 2026-03-01 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1858352574275586
https://library.tiktok.com/ads/detail/?ad_id=1858717136906241,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-04; last shown: 2026-03-07 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1858717136906241
https://library.tiktok.com/ads/detail/?ad_id=1858952017250434,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-06; last shown: 2026-03-09 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1858952017250434
https://library.tiktok.com/ads/detail/?ad_id=1859082851535874,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-08; last shown: 2026-03-09 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1859082851535874
https://library.tiktok.com/ads/detail/?ad_id=1859138845630466,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-09; last shown: 2026-03-09 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1859138845630466
https://library.tiktok.com/ads/detail/?ad_id=1859300598888449,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-10; last shown: 2026-03-11 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1859300598888449
https://library.tiktok.com/ads/detail/?ad_id=1859455667894017,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-12; last shown: 2026-03-13 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1859455667894017
https://library.tiktok.com/ads/detail/?ad_id=1859498139569410,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-12; last shown: 2026-03-13 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1859498139569410
https://library.tiktok.com/ads/detail/?ad_id=1859807343970561,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-16; last shown: 2026-03-17 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1859807343970561
https://library.tiktok.com/ads/detail/?ad_id=1860074191542273,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-19; last shown: 2026-03-20 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1860074191542273
https://library.tiktok.com/ads/detail/?ad_id=1860345363622914,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-22; last shown: 2026-03-23 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1860345363622914
https://library.tiktok.com/ads/detail/?ad_id=1860495811898369,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-23; last shown: 2026-03-24 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1860495811898369
https://library.tiktok.com/ads/detail/?ad_id=1860678409172993,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-25; last shown: 2026-03-26 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1860678409172993
https://library.tiktok.com/ads/detail/?ad_id=1860799821626370,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-27; last shown: 2026-03-28 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1860799821626370
https://library.tiktok.com/ads/detail/?ad_id=1860912413987842,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-28; last shown: 2026-03-29 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1860912413987842
https://library.tiktok.com/ads/detail/?ad_id=1861070492089345,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-30; last shown: 2026-03-31 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861070492089345
https://library.tiktok.com/ads/detail/?ad_id=1861213376727042,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-31; last shown: 2026-04-01 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861213376727042
https://library.tiktok.com/ads/detail/?ad_id=1861340955065346,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-02; last shown: 2026-04-03 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861340955065346
https://library.tiktok.com/ads/detail/?ad_id=1861485370116098,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-03; last shown: 2026-04-04 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861485370116098
https://library.tiktok.com/ads/detail/?ad_id=1861660964881537,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-05; last shown: 2026-04-06 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861660964881537
https://library.tiktok.com/ads/detail/?ad_id=1861851914374465,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-07; last shown: 2026-04-08 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861851914374465
https://library.tiktok.com/ads/detail/?ad_id=1861940437671938,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-08; last shown: 2026-04-09 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1861940437671938
https://library.tiktok.com/ads/detail/?ad_id=1862059999726849,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-10; last shown: 2026-04-11 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1862059999726849
https://library.tiktok.com/ads/detail/?ad_id=1862252849313794,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-12; last shown: 2026-04-13 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1862252849313794
https://library.tiktok.com/ads/detail/?ad_id=1862427969342465,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-14; last shown: 2026-04-15 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1862427969342465
https://library.tiktok.com/ads/detail/?ad_id=1862576953915650,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-15; last shown: 2026-04-16 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1862576953915650
https://library.tiktok.com/ads/detail/?ad_id=1862799145084162,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-18; last shown: 2026-04-19 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1862799145084162
https://library.tiktok.com/ads/detail/?ad_id=1863056223906818,Misleading information,Political advertising prohibited by TikTok policy,Party-aligned account: ΣΗΚΟΥ ΠΑΝΩ · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-04-21; last shown: 2026-04-22 · Advertiser handle: @nakiskyriakou · Detected via TikTok Research API ad_id=1863056223906818
